3.211.236.102,3.211.236,1
51.75.212.201,51.75.212,64
51.89.207.53,51.89.207,144
52.30.122.39,52.30.122,1
45.155.167.182,45.155.167,256
46.161.12.125,46.161.12,168
106.13.223.28,106.13.223,14
45.155.167.137,45.155.167,256
3.225.12.233,3.225.12,1
51.89.139.175,51.89.139,1
51.79.122.155,51.79.122,127
99.79.180.126,99.79.180,3
168.235.81.207,168.235.81,2
44.228.6.156,44.228.6,1
194.120.24.46,194.120.24,256
13.59.86.34,13.59.86,1
51.89.210.178,51.89.210,128
45.143.152.8,45.143.152,256
45.143.153.77,45.143.153,256
45.14.224.215,45.14.224,10
158.69.33.73,158.69.33,128
51.38.128.200,51.38.128,4
51.75.106.241,51.75.106,2
52.210.254.9,52.210.254,1
51.77.75.193,51.77.75,128
194.120.116.159,194.120.116,256
198.50.139.182,198.50.139,32
185.232.19.223,185.232.19,256
51.161.6.186,51.161.6,64
45.143.152.88,45.143.152,256
45.134.159.162,45.134.159,256
164.132.112.145,164.132.112,32
45.155.164.222,45.155.164,256
194.120.24.195,194.120.24,256
144.217.196.49,144.217.196,64
51.161.60.105,51.161.60,224
194.135.88.30,194.135.88,2
116.203.186.209,116.203.186,3
3.232.252.57,3.232.252,1
116.203.183.174,116.203.183,8
144.217.236.161,144.217.236,64
18.217.156.86,18.217.156,1
193.176.158.70,193.176.158,256
193.176.153.208,193.176.153,256
185.232.17.110,185.232.17,256
3.23.175.145,3.23.175,1
159.69.109.240,159.69.109,4
147.135.152.198,147.135.152,32
152.32.144.75,152.32.144,1
18.189.113.148,18.189.113,1
51.161.121.232,51.161.121,192
185.232.18.193,185.232.18,256
66.79.188.24,66.79.188,1
144.217.46.241,144.217.46,32
167.99.169.14,167.99.169,1
144.217.236.162,144.217.236,64
167.99.170.186,167.99.170,1
51.161.51.27,51.161.51,64
103.43.75.243,103.43.75,1
45.155.167.46,45.155.167,256
106.12.26.171,106.12.26,1
44.228.27.156,44.228.27,2
51.89.87.168,51.89.87,192
147.135.152.207,147.135.152,32
51.79.4.13,51.79.4,32
46.161.12.201,46.161.12,168
51.161.6.159,51.161.6,64
66.70.130.95,66.70.130,64
51.161.60.85,51.161.60,224
193.176.158.189,193.176.158,256
158.69.10.88,158.69.10,64
45.143.153.23,45.143.153,256
104.248.215.31,104.248.215,1
158.69.33.20,158.69.33,128
185.232.17.214,185.232.17,256
51.83.181.14,51.83.181,234
15.222.70.26,15.222.70,7
