45.155.167.187,45.155.167,256
54.39.113.89,54.39.113,128
107.161.24.91,107.161.24,2
100.20.19.110,100.20.19,1
45.134.159.112,45.134.159,256
51.195.71.136,51.195.71,256
51.195.71.67,51.195.71,256
45.77.59.145,45.77.59,1
70.35.196.159,70.35.196,1
18.200.52.23,18.200.52,1
44.228.55.159,44.228.55,1
45.155.165.252,45.155.165,256
51.161.65.235,51.161.65,192
51.195.71.93,51.195.71,256
51.161.58.141,51.161.58,247
47.56.92.167,47.56.92,1
45.155.165.189,45.155.165,256
206.189.181.155,206.189.181,1
209.141.41.224,209.141.41,2
51.83.246.143,51.83.246,256
3.132.150.44,3.132.150,1
45.134.157.28,45.134.157,256
52.49.144.161,52.49.144,1
52.4.145.39,52.4.145,1
193.176.179.87,193.176.179,256
45.155.167.56,45.155.167,256
193.176.153.75,193.176.153,256
164.132.191.204,164.132.191,1
45.155.164.230,45.155.164,256
51.89.207.127,51.89.207,144
45.134.156.183,45.134.156,256
51.83.232.131,51.83.232,128
51.89.48.221,51.89.48,127
52.208.105.239,52.208.105,1
51.77.27.221,51.77.27,1
193.176.179.43,193.176.179,256
51.195.71.53,51.195.71,256
45.134.159.118,45.134.159,256
68.183.200.198,68.183.200,2
45.155.164.181,45.155.164,256
95.217.101.99,95.217.101,127
45.134.159.182,45.134.159,256
159.89.117.213,159.89.117,1
144.217.196.0,144.217.196,64
34.223.179.199,34.223.179,2
51.83.30.116,51.83.30,64
51.89.47.175,51.89.47,128
185.66.89.58,185.66.89,256
78.47.249.253,78.47.249,1
136.243.231.107,136.243.231,5
51.89.164.44,51.89.164,4
51.161.28.217,51.161.28,192
51.161.29.15,51.161.29,64
51.89.123.189,51.89.123,192
51.91.162.31,51.91.162,32
185.66.88.20,185.66.88,256
3.217.91.207,3.217.91,1
45.134.158.81,45.134.158,256
34.251.23.24,34.251.23,1
185.232.18.188,185.232.18,256
45.76.70.195,45.76.70,1
185.232.18.52,185.232.18,256
91.134.247.214,91.134.247,4
51.83.160.133,51.83.160,250
44.228.189.70,44.228.189,2
51.83.181.187,51.83.181,234
52.215.208.217,52.215.208,1
147.135.152.192,147.135.152,32
46.161.12.42,46.161.12,168
45.143.154.128,45.143.154,256
45.143.154.34,45.143.154,256
51.89.127.204,51.89.127,64
3.218.146.160,3.218.146,1
44.227.141.232,44.227.141,1
51.89.87.99,51.89.87,192
142.44.145.100,142.44.145,63
51.195.71.10,51.195.71,256
51.161.121.128,51.161.121,192
185.232.19.53,185.232.19,256
51.89.222.145,51.89.222,53
185.66.89.208,185.66.89,256
51.161.58.176,51.161.58,247
52.19.14.211,52.19.14,1
45.143.153.121,45.143.153,256
18.212.234.108,18.212.234,1
185.232.16.37,185.232.16,256
194.120.24.134,194.120.24,256
51.161.50.156,51.161.50,160
194.120.116.31,194.120.116,256
158.69.33.51,158.69.33,128
51.210.89.217,51.210.89,256
168.235.89.237,168.235.89,5
194.120.24.64,194.120.24,256
51.161.28.113,51.161.28,192
